,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,518100027,2020,2,BEIRA (MZ)
1,Cargo,255805573,2020,2,MJIMWEMA TERMINAL (TZ)
2,Cargo,375122000,2020,2,BUR SAID (PORT SAID) (EG)
3,Cargo,566880000,2020,2,AS SUWAYS (EG)
4,Cargo,477737800,2020,2,AS SUWAYS (EG)
5,Cargo,565133000,2020,2,DORALEH (DJ)
6,Tanker,566071000,2020,2,EL ISMAILIYA (EG)
7,Tanker,538008644,2020,2,AS SUWAYS (EG)
8,Tanker,538007337,2020,2,AS SUWAYS (EG)
9,Cargo,636017263,2020,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
10,Cargo,636015816,2020,2,BUR SAID (PORT SAID) (EG)
11,Cargo,636092177,2020,2,BEIRA (MZ)
12,Tanker,622120921,2020,2,ZEIT BAY LPG TERMINAL (EG)
13,Cargo,372680000,2020,2,DORALEH (DJ)
14,Cargo,636015506,2020,2,RAS GHARIB (EG)
15,Tanker,235101305,2020,2,BUR SAID (PORT SAID) (EG)
16,Cargo,373232000,2020,2,BUR SAID (PORT SAID) (EG)
17,Cargo,636015859,2020,2,BUR SAID (PORT SAID) (EG)
18,Cargo,219578000,2020,2,AS SUWAYS (EG)
19,Cargo,229603000,2020,2,AS SUWAYS (EG)
20,Tanker,341495000,2020,2,AS SUWAYS (EG)
21,Cargo,372676000,2020,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
22,Cargo,314477000,2020,2,AS SUWAYS (EG)
23,Cargo,636018026,2020,2,AS SUWAYS (EG)
24,Cargo,636016113,2020,2,BUR SAID (PORT SAID) (EG)
25,Tanker,255806147,2020,2,AS SUWAYS (EG)
26,Cargo,357807000,2020,2,AS SUWAYS (EG)
27,Cargo,215354000,2020,2,AS SUWAYS (EG)
28,Cargo,218063000,2020,2,BUR SAID (PORT SAID) (EG)
29,Cargo,248741000,2020,2,EL ISMAILIYA (EG)
30,Cargo,352757000,2020,2,AS SUWAYS (EG)
31,Cargo,373558000,2020,2,BUR SAID (PORT SAID) (EG)
32,Cargo,353071000,2020,2,EL MAADIYA (EG)
33,Tanker,538006081,2020,2,BUR SAID (PORT SAID) (EG)
34,Cargo,271044163,2020,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
35,Cargo,538008553,2020,2,BEIRA (MZ)
36,Cargo,477797700,2020,2,AS SUWAYS (EG)
37,Cargo,667001416,2020,2,AS SUWAYS (EG)
38,Cargo,636017307,2020,2,EL ISMAILIYA (EG)
39,Cargo,352553000,2020,2,BUR SAID (PORT SAID) (EG)
40,Tanker,636014378,2020,2,ZAFARANA TERMINAL (EG)
