,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,677043900,2020,7,ROSTOV-NA-DONU (RU)
1,Tanker,273448000,2020,7,KAVKAZ OIL TERMINAL (RU)
2,Cargo,273426040,2020,7,KAVKAZ OIL TERMINAL (RU)
3,Tanker,272732000,2020,7,YUZHNYY (UA)
4,Cargo,273434800,2020,7,KAVKAZ OIL TERMINAL (RU)
5,Tanker,273417140,2020,7,KAVKAZ OIL TERMINAL (RU)
6,Cargo,273443550,2020,7,KAVKAZ OIL TERMINAL (RU)
7,Cargo,311000195,2020,7,YUZHNYY (UA)
8,Tanker,273342890,2020,7,FEODOSIYA (UA)
9,Tanker,636016274,2020,7,NOVOROSSIYSK (RU)
10,Tanker,273358860,2020,7,KAVKAZ OIL TERMINAL (RU)
11,Cargo,256255000,2020,7,YEYSK (RU)
12,Cargo,538004502,2020,7,MARIUPOL (UA)
13,Cargo,538008688,2020,7,BERDYANSK (UA)
14,Cargo,273451510,2020,7,TAGANROG (RU)
15,Cargo,273347320,2020,7,KAVKAZ OIL TERMINAL (RU)
16,Cargo,273333500,2020,7,YEYSK (RU)
17,Cargo,214181714,2020,7,AZOV (RU)
18,Cargo,272789000,2020,7,DNIPRO-BUZKYY (UA)
19,Tanker,271000882,2020,7,TEMRYUK (RU)
20,Cargo,248296000,2020,7,ILLICHIVSK (UA)
21,Tanker,273342890,2020,7,KAVKAZ OIL TERMINAL (RU)
22,Cargo,341140000,2020,7,ROSTOV-NA-DONU (RU)
23,Cargo,341855000,2020,7,MYKOLAYIV (UA)
24,Cargo,622120442,2020,7,NOVOROSSIYSK (RU)
25,Cargo,273448710,2020,7,KAVKAZ OIL TERMINAL (RU)
26,Tanker,273279000,2020,7,KAVKAZ OIL TERMINAL (RU)
27,Cargo,273429570,2020,7,AZOV (RU)
28,Cargo,374306000,2020,7,YUZHNYY (UA)
29,Tanker,273345600,2020,7,TAGANROG (RU)
30,Cargo,273427540,2020,7,TAGANROG (RU)
31,Cargo,273355260,2020,7,AZOV (RU)
32,Cargo,214111114,2020,7,AZOV (RU)
33,Tanker,538008721,2020,7,NOVOROSSIYSK (RU)
34,Tanker,538007915,2020,7,TEMRYUK (RU)
35,Cargo,229992000,2020,7,ILLICHIVSK (UA)
36,Tanker,273382620,2020,7,ROSTOV-NA-DONU (RU)
37,Cargo,273415080,2020,7,TAGANROG (RU)
38,Cargo,207136000,2020,7,KAVKAZ OIL TERMINAL (RU)
39,Cargo,357250000,2020,7,KERCH (UA)
40,Cargo,273431840,2020,7,KAVKAZ OIL TERMINAL (RU)
41,Cargo,273419410,2020,7,AZOV (RU)
42,Cargo,518791000,2020,7,YEYSK (RU)
43,Cargo,677028900,2020,7,TUAPSE (RU)
44,Cargo,304072000,2020,7,KAVKAZ OIL TERMINAL (RU)
45,Tanker,273354720,2020,7,KHERSON (UA)
46,Tanker,538002594,2020,7,MYKOLAYIV (UA)
47,Cargo,419001015,2020,7,YUZHNYY (UA)
48,Tanker,215795000,2020,7,NOVOROSSIYSK (RU)
49,Tanker,273318230,2020,7,ROSTOV-NA-DONU (RU)
50,Cargo,273431210,2020,7,ROSTOV-NA-DONU (RU)
51,Cargo,273345930,2020,7,ROSTOV-NA-DONU (RU)
52,Cargo,636018910,2020,7,ILLICHIVSK (UA)
53,Tanker,538004928,2020,7,RENI (UA)
54,Cargo,375568000,2020,7,ROSTOV-NA-DONU (RU)
55,Cargo,273331320,2020,7,ROSTOV-NA-DONU (RU)
56,Cargo,671016100,2020,7,IZMAYIL (UA)
57,Tanker,538090550,2020,7,NOVOROSSIYSK (RU)
58,Cargo,353528000,2020,7,KAVKAZ OIL TERMINAL (RU)
59,Tanker,636019277,2020,7,TUAPSE (RU)
60,Cargo,248854000,2020,7,ROSTOV-NA-DONU (RU)
61,Tanker,273274000,2020,7,KAVKAZ OIL TERMINAL (RU)
62,Cargo,374761000,2020,7,BERDYANSK (UA)
63,Cargo,620230000,2020,7,KAVKAZ OIL TERMINAL (RU)
64,Cargo,46200008,2020,7,IZMAYIL (UA)
65,Cargo,273355250,2020,7,KAVKAZ OIL TERMINAL (RU)
66,Cargo,477850200,2020,7,YUZHNYY (UA)
67,Cargo,636015816,2020,7,KAVKAZ OIL TERMINAL (RU)
68,Cargo,273445650,2020,7,AZOV (RU)
69,Cargo,214181602,2020,7,KHERSON (UA)
