,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,351819000,2018,12,Suez (EG)
1,Cargo,249142000,2018,12,Bosphorus (TR)
2,Cargo,371651000,2018,12,Suez (EG)
3,Cargo,273415410,2018,12,Bosphorus (TR)
4,Tanker,311133000,2018,12,Suez (EG)
5,Cargo,255805695,2018,12,Bosphorus (TR)
6,Cargo,374281000,2018,12,Bosphorus (TR)
7,Cargo,271045646,2018,12,Bosphorus (TR)
8,Tanker,273390850,2018,12,Bosphorus (TR)
9,Cargo,235095231,2018,12,Suez (EG)
10,Tanker,258667000,2018,12,Bosphorus (TR)
11,Cargo,271044362,2018,12,Bosphorus (TR)
12,Cargo,677073300,2018,12,Bosphorus (TR)
13,Tanker,271043437,2018,12,Bosphorus (TR)
14,Cargo,563070300,2018,12,Bosphorus (TR)
15,Tanker,249458000,2018,12,Bosphorus (TR)
16,Cargo,312366000,2018,12,Bosphorus (TR)
17,Cargo,271000086,2018,12,Bosphorus (TR)
18,Tanker,271044013,2018,12,Bosphorus (TR)
19,Cargo,357874000,2018,12,Suez (EG)
20,Cargo,305284000,2018,12,Bosphorus (TR)
21,Cargo,372884000,2018,12,Suez (EG)
22,Cargo,312793000,2018,12,Bosphorus (TR)
23,Cargo,477975000,2018,12,Suez (EG)
24,Cargo,351256000,2018,12,Bosphorus (TR)
25,Cargo,376689000,2018,12,Bosphorus (TR)
26,Cargo,357086000,2018,12,Bosphorus (TR)
27,Tanker,273414840,2018,12,Bosphorus (TR)
28,Cargo,548874000,2018,12,Suez (EG)
29,Cargo,477423500,2018,12,Suez (EG)
30,Cargo,577429000,2018,12,Bosphorus (TR)
31,Cargo,269806000,2018,12,Bosphorus (TR)
32,Tanker,636092701,2018,12,Bosphorus (TR)
33,Cargo,636092768,2018,12,Suez (EG)
34,Tanker,240635000,2018,12,Bosphorus (TR)
35,Tanker,219577000,2018,12,Bosphorus (TR)
36,Cargo,372856000,2018,12,Suez (EG)
37,Cargo,338403000,2018,12,Suez (EG)
38,Cargo,671208000,2018,12,Bosphorus (TR)
39,Cargo,273393450,2018,12,Bosphorus (TR)
40,Cargo,667005239,2018,12,Bosphorus (TR)
41,Cargo,518839000,2018,12,Bosphorus (TR)
42,Cargo,373582000,2018,12,Bosphorus (TR)
43,Cargo,271000978,2018,12,Bosphorus (TR)
44,Cargo,273430690,2018,12,Bosphorus (TR)
45,Tanker,273358450,2018,12,Bosphorus (TR)
46,Cargo,271002318,2018,12,Bosphorus (TR)
47,Cargo,671501000,2018,12,Bosphorus (TR)
48,Cargo,636018515,2018,12,Bosphorus (TR)
49,Cargo,273350360,2018,12,Bosphorus (TR)
50,Cargo,271000779,2018,12,Bosphorus (TR)
51,Cargo,271001019,2018,12,Bosphorus (TR)
52,Cargo,273358260,2018,12,Bosphorus (TR)
53,Cargo,671853000,2018,12,Bosphorus (TR)
54,Cargo,538006040,2018,12,Bosphorus (TR)
55,Cargo,341593000,2018,12,Bosphorus (TR)
56,Cargo,271044425,2018,12,Bosphorus (TR)
57,Cargo,304469000,2018,12,Bosphorus (TR)
58,Cargo,215823000,2018,12,Bosphorus (TR)
59,Tanker,636092773,2018,12,Bosphorus (TR)
60,Cargo,219863000,2018,12,Suez (EG)
61,Cargo,311033300,2018,12,Bosphorus (TR)
62,Cargo,477289300,2018,12,Bosphorus (TR)
63,Cargo,371615000,2018,12,Bosphorus (TR)
64,Cargo,667001522,2018,12,Bosphorus (TR)
65,Cargo,677011700,2018,12,Bosphorus (TR)
66,Cargo,636018330,2018,12,Bosphorus (TR)
67,Tanker,257441000,2018,12,Suez (EG)
68,Cargo,518798000,2018,12,Bosphorus (TR)
69,Tanker,247275900,2018,12,Bosphorus (TR)
70,Tanker,312442000,2018,12,Bosphorus (TR)
71,Tanker,240879000,2018,12,Bosphorus (TR)
72,Cargo,477950300,2018,12,Suez (EG)
73,Cargo,256132000,2018,12,Bosphorus (TR)
74,Tanker,238006000,2018,12,Bosphorus (TR)
75,Cargo,356939000,2018,12,Suez (EG)
76,Cargo,370677000,2018,12,Bosphorus (TR)
77,Cargo,477057100,2018,12,Suez (EG)
78,Cargo,477711600,2018,12,Bosphorus (TR)
79,Cargo,271010262,2018,12,Bosphorus (TR)
80,Tanker,564182000,2018,12,Suez (EG)
