,vessel_type,mmsi,date_year,date_month,geo_name
0,Tanker,636015767.0,2021,9,NOVOROSSIYSK (RU)
1,Tanker,538004508.0,2021,9,NOVOROSSIYSK (RU)
2,Tanker,273353480.0,2021,9,NOVOROSSIYSK (RU)
3,Cargo,620656000.0,2021,9,KAVKAZ OIL TERMINAL (RU)
4,Cargo,356288000.0,2021,9,KAVKAZ OIL TERMINAL (RU)
5,Cargo,273385100.0,2021,9,AZOV (RU)
6,Tanker,,2021,9,MYKOLAYIV (UA)
7,Cargo,518807000.0,2021,9,NOVOROSSIYSK (RU)
8,Cargo,273410140.0,2021,9,GELENDZHIK (RU)
9,Cargo,273215270.0,2021,9,RENI (UA)
10,Tanker,273339520.0,2021,9,KAVKAZ OIL TERMINAL (RU)
11,Cargo,457090000.0,2021,9,KAVKAZ OIL TERMINAL (RU)
12,Cargo,311034100.0,2021,9,ILLICHIVSK (UA)
13,Tanker,273329070.0,2021,9,TUAPSE (RU)
14,Cargo,351167000.0,2021,9,KAVKAZ OIL TERMINAL (RU)
15,Cargo,214182646.0,2021,9,KAVKAZ OIL TERMINAL (RU)
16,Cargo,374931000.0,2021,9,AZOV (RU)
17,Cargo,403789001.0,2021,9,YUZHNYY (UA)
18,Cargo,312481000.0,2021,9,RENI (UA)
19,Cargo,273335500.0,2021,9,AZOV (RU)
20,Tanker,273393370.0,2021,9,KAVKAZ OIL TERMINAL (RU)
21,Cargo,373732000.0,2021,9,MARIUPOL (UA)
22,Tanker,636020856.0,2021,9,NOVOROSSIYSK (RU)
23,Cargo,613003603.0,2021,9,KAVKAZ OIL TERMINAL (RU)
24,Cargo,272068700.0,2021,9,ILLICHIVSK (UA)
25,Cargo,636018326.0,2021,9,ILLICHIVSK (UA)
26,Cargo,256968000.0,2021,9,ILLICHIVSK (UA)
27,Cargo,273317720.0,2021,9,ROSTOV-NA-DONU (RU)
28,Tanker,620122000.0,2021,9,KAVKAZ OIL TERMINAL (RU)
29,Cargo,273379650.0,2021,9,YALTA (UA)
30,Cargo,319130500.0,2021,9,NOVOROSSIYSK (RU)
31,Tanker,273354450.0,2021,9,ROSTOV-NA-DONU (RU)
32,Cargo,273290430.0,2021,9,KAVKAZ OIL TERMINAL (RU)
33,Cargo,373364000.0,2021,9,TAGANROG (RU)
34,Cargo,273339400.0,2021,9,YEYSK (RU)
35,Cargo,353693000.0,2021,9,YUZHNYY (UA)
36,Tanker,304070000.0,2021,9,ILLICHIVSK (UA)
37,Cargo,273314900.0,2021,9,ROSTOV-NA-DONU (RU)
38,Tanker,636011640.0,2021,9,NOVOROSSIYSK (RU)
39,Cargo,214182759.0,2021,9,IZMAYIL (UA)
40,Cargo,668116160.0,2021,9,NOVOROSSIYSK (RU)
41,Tanker,273342890.0,2021,9,FEODOSIYA (UA)
42,Cargo,305040000.0,2021,9,MYKOLAYIV (UA)
43,Cargo,620229000.0,2021,9,MARIUPOL (UA)
44,Cargo,373507000.0,2021,9,YEYSK (RU)
45,Tanker,273422810.0,2021,9,ROSTOV-NA-DONU (RU)
46,Tanker,273387430.0,2021,9,KAVKAZ OIL TERMINAL (RU)
47,Cargo,273350300.0,2021,9,TAGANROG (RU)
