,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,538005566,2019,2,AS SUWAYS (EG)
1,Tanker,477233400,2019,2,BUR SAID (PORT SAID) (EG)
2,Cargo,273130400,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
3,Cargo,372940000,2019,2,RAS SHUKHIER (EG)
4,Cargo,371305000,2019,2,AS SUWAYS (EG)
5,Cargo,636092190,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
6,Tanker,373930000,2019,2,AS SUWAYS (EG)
7,Cargo,622112801,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
8,Tanker,419667000,2019,2,MOMBASA (KE)
9,Cargo,210464000,2019,2,MJIMWEMA TERMINAL (TZ)
10,Cargo,636017684,2019,2,BUR SAID (PORT SAID) (EG)
11,Cargo,338071000,2019,2,BUR SAID (PORT SAID) (EG)
12,Cargo,373577000,2019,2,BESHAYER OIL TERMINAL (SD)
13,Cargo,671118100,2019,2,AS SUWAYS (EG)
14,Cargo,244014000,2019,2,BUR SAID (PORT SAID) (EG)
15,Cargo,273362290,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
16,Cargo,538004493,2019,2,AL KHAIR OIL TERMINAL (SD)
17,Cargo,636018257,2019,2,AL KHAIR OIL TERMINAL (SD)
18,Tanker,566414000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
19,Cargo,353592000,2019,2,AS SUWAYS (EG)
20,Cargo,352273000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
21,Cargo,636017408,2019,2,AS SUWAYS (EG)
22,Cargo,667005109,2019,2,DORALEH (DJ)
23,Cargo,431929000,2019,2,AS SUWAYS (EG)
24,Cargo,511625000,2019,2,AS SUWAYS (EG)
25,Cargo,366771000,2019,2,AS SUWAYS (EG)
26,Cargo,354893000,2019,2,MOMBASA (KE)
27,Cargo,636018659,2019,2,AS SUWAYS (EG)
28,Cargo,235093618,2019,2,BUR SAID (PORT SAID) (EG)
29,Cargo,258075000,2019,2,BUR SAID (PORT SAID) (EG)
30,Cargo,374411000,2019,2,DAMIETTA (EG)
31,Cargo,219021000,2019,2,BUR SAID (PORT SAID) (EG)
32,Tanker,538005939,2019,2,MOMBASA (KE)
33,Cargo,311000291,2019,2,EL MAADIYA (EG)
34,Cargo,636013215,2019,2,AS SUWAYS (EG)
35,Cargo,311060300,2019,2,MOMBASA (KE)
36,Cargo,636014720,2019,2,BUR SAID (PORT SAID) (EG)
37,Cargo,255806137,2019,2,EL MAADIYA (EG)
38,Cargo,636018046,2019,2,MJIMWEMA TERMINAL (TZ)
39,Cargo,235076499,2019,2,BUR SAID (PORT SAID) (EG)
40,Cargo,538008087,2019,2,AS SUWAYS (EG)
41,Cargo,403526001,2019,2,DORALEH (DJ)
42,Cargo,354340000,2019,2,BUR SAID (PORT SAID) (EG)
43,Cargo,357449000,2019,2,MAPUTO (MZ)
44,Tanker,563043900,2019,2,BUR SAID (PORT SAID) (EG)
45,Tanker,538002661,2019,2,DORALEH (DJ)
46,Cargo,563102000,2019,2,AS SUWAYS (EG)
47,Cargo,273418740,2019,2,BUR SAID (PORT SAID) (EG)
48,Cargo,257799000,2019,2,AS SUWAYS (EG)
49,Cargo,353171000,2019,2,MAPUTO (MZ)
50,Cargo,373534000,2019,2,MAPUTO (MZ)
51,Cargo,247009600,2019,2,AS SUWAYS (EG)
52,Cargo,352349000,2019,2,MALINDI (KE)
53,Cargo,372108000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
54,Tanker,622120924,2019,2,RAS ABU ZANIMAH (EG)
55,Cargo,352492000,2019,2,BUR SAID (PORT SAID) (EG)
56,Tanker,538005585,2019,2,BEIRA (MZ)
57,Cargo,371177000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
58,Cargo,356473000,2019,2,BUR SAID (PORT SAID) (EG)
59,Cargo,667001379,2019,2,EL MAADIYA (EG)
60,Cargo,566421000,2019,2,EL MAADIYA (EG)
61,Tanker,319130700,2019,2,BUR SAID (PORT SAID) (EG)
62,Cargo,403289000,2019,2,BUR SAFAGA (EG)
63,Cargo,370123000,2019,2,AS SUWAYS (EG)
64,Cargo,311037200,2019,2,DAMIETTA (EG)
65,Tanker,563066300,2019,2,AS SUWAYS (EG)
66,Cargo,538007888,2019,2,AL KHAIR OIL TERMINAL (SD)
67,Cargo,247009600,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
68,Tanker,229895000,2019,2,BUR SAID (PORT SAID) (EG)
69,Tanker,477047900,2019,2,BUR SAID (PORT SAID) (EG)
70,Cargo,538008114,2019,2,AS SUWAYS (EG)
71,Cargo,247289600,2019,2,BUR SAID (PORT SAID) (EG)
72,Tanker,273358450,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
73,Tanker,538006131,2019,2,BUR SAID (PORT SAID) (EG)
74,Cargo,271044163,2019,2,EL MAADIYA (EG)
75,Tanker,636018556,2019,2,EL ISMAILIYA (EG)
76,Tanker,636017106,2019,2,BUR SAID (PORT SAID) (EG)
77,Tanker,538005388,2019,2,BUR SAID (PORT SAID) (EG)
78,Tanker,566240000,2019,2,BUR SAID (PORT SAID) (EG)
79,Cargo,271002359,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
80,Tanker,257162000,2019,2,AS SUWAYS (EG)
81,Cargo,667001237,2019,2,DAMIETTA (EG)
82,Tanker,351904000,2019,2,EL ISMAILIYA (EG)
83,Cargo,248910000,2019,2,AS SUWAYS (EG)
84,Cargo,256884000,2019,2,BUR SAID (PORT SAID) (EG)
85,Tanker,538003358,2019,2,EL ISMAILIYA (EG)
86,Cargo,636016834,2019,2,NACALA (MZ)
87,Cargo,518100185,2019,2,DAMIETTA (EG)
88,Cargo,273826700,2019,2,MAPUTO (MZ)
89,Cargo,255805960,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
90,Cargo,255805922,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
91,Cargo,249982000,2019,2,EL-ADABIYA (EG)
92,Cargo,271044021,2019,2,DAMIETTA (EG)
93,Cargo,214182728,2019,2,EL MAADIYA (EG)
94,Tanker,205486090,2019,2,MAPUTO (MZ)
95,Cargo,251841270,2019,2,BUR SAID (PORT SAID) (EG)
96,Tanker,249290000,2019,2,MOMBASA (KE)
97,Tanker,636012709,2019,2,BUR SAID (PORT SAID) (EG)
98,Cargo,304968000,2019,2,EL MAADIYA (EG)
99,Cargo,255806168,2019,2,AS SUWAYS (EG)
100,Tanker,538003363,2019,2,AS SUWAYS (EG)
101,Tanker,371462000,2019,2,AS SUWAYS (EG)
102,Cargo,620224000,2019,2,EL MAADIYA (EG)
103,Tanker,240542000,2019,2,BUR SAID (PORT SAID) (EG)
104,Tanker,353900000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
105,Cargo,244262000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
106,Tanker,241295000,2019,2,AS SUWAYS (EG)
107,Cargo,352244000,2019,2,BUR SAID (PORT SAID) (EG)
108,Cargo,671480000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
109,Cargo,366857000,2019,2,DORALEH (DJ)
110,Cargo,563059200,2019,2,AS SUWAYS (EG)
111,Cargo,477035800,2019,2,BUR SAID (PORT SAID) (EG)
112,Cargo,247312100,2019,2,BUR SAID (PORT SAID) (EG)
113,Cargo,210385000,2019,2,EL ISMAILIYA (EG)
114,Cargo,372158000,2019,2,AS SUWAYS (EG)
115,Cargo,241313000,2019,2,BUR SAID (PORT SAID) (EG)
116,Cargo,636016247,2019,2,MOMBASA (KE)
117,Cargo,477107500,2019,2,DORALEH (DJ)
118,Cargo,219581000,2019,2,BUR SAID (PORT SAID) (EG)
119,Cargo,374819000,2019,2,EL MAADIYA (EG)
120,Cargo,671094100,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
121,Cargo,232012730,2019,2,AS SUWAYS (EG)
122,Cargo,370167000,2019,2,BUR SAID (PORT SAID) (EG)
123,Tanker,240542000,2019,2,EL ISMAILIYA (EG)
124,Tanker,533040000,2019,2,AS SUWAYS (EG)
125,Cargo,636017093,2019,2,AS SUWAYS (EG)
126,Cargo,248431000,2019,2,BUR SAID (PORT SAID) (EG)
127,Cargo,671501000,2019,2,BUR SAID (PORT SAID) (EG)
128,Tanker,374186000,2019,2,DORALEH (DJ)
129,Cargo,357962000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
130,Tanker,563014600,2019,2,AS SUWAYS (EG)
131,Cargo,377087000,2019,2,DORALEH (DJ)
132,Cargo,636092697,2019,2,AS SUWAYS (EG)
133,Cargo,477430600,2019,2,BUR SAID (PORT SAID) (EG)
134,Cargo,671094100,2019,2,EL MAADIYA (EG)
135,Cargo,477441400,2019,2,EL-ADABIYA (EG)
136,Cargo,215046000,2019,2,BUR SAID (PORT SAID) (EG)
137,Cargo,538006520,2019,2,AS SUWAYS (EG)
138,Cargo,371020000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
139,Tanker,374121000,2019,2,RAS ABU ZANIMAH (EG)
140,Cargo,413057000,2019,2,AS SUWAYS (EG)
141,Tanker,413975000,2019,2,AS SUWAYS (EG)
142,Cargo,636017555,2019,2,MOMBASA (KE)
143,Tanker,538007860,2019,2,MOMBASA (KE)
144,Cargo,624022000,2019,2,BUR SAID (PORT SAID) (EG)
145,Cargo,477852300,2019,2,NUWEIBA EL MUZEIMA (EG)
146,Cargo,311000536,2019,2,BUR SAID (PORT SAID) (EG)
147,Cargo,538004295,2019,2,BUR SAID (PORT SAID) (EG)
148,Cargo,249201000,2019,2,EL MAADIYA (EG)
149,Cargo,209157000,2019,2,MOMBASA (KE)
150,Cargo,636092780,2019,2,BUR SAID (PORT SAID) (EG)
151,Cargo,701006405,2019,2,MAPUTO (MZ)
152,Cargo,219216000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
153,Cargo,636018009,2019,2,BEIRA (MZ)
154,Cargo,622122208,2019,2,DAMIETTA (EG)
155,Tanker,356362000,2019,2,BEIRA (MZ)
156,Cargo,375494000,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
157,Cargo,353551000,2019,2,BUR SAID (PORT SAID) (EG)
158,Tanker,563020200,2019,2,AS SUWAYS (EG)
159,Cargo,671043100,2019,2,DAMIETTA (EG)
160,Cargo,352712000,2019,2,DAMIETTA (EG)
161,Cargo,477454700,2019,2,AS SUWAYS (EG)
162,Cargo,725001619,2019,2,MJIMWEMA TERMINAL (TZ)
163,Cargo,636092188,2019,2,BUR SAID (PORT SAID) (EG)
164,Tanker,636015762,2019,2,BUR SAID (PORT SAID) (EG)
165,Tanker,251368110,2019,2,AS SUWAYS (EG)
166,Cargo,353155000,2019,2,BUR SAID (PORT SAID) (EG)
167,Cargo,271000781,2019,2,EL HAMRA OIL TERMINAL (EG)
168,Cargo,538060016,2019,2,MJIMWEMA TERMINAL (TZ)
169,Cargo,220594000,2019,2,BUR SAID (PORT SAID) (EG)
170,Cargo,636018322,2019,2,AL ISKANDARIYH (ALEXANDRIA) (EG)
171,Cargo,229474000,2019,2,BUR SAID (PORT SAID) (EG)
172,Cargo,477737700,2019,2,AS SUWAYS (EG)
173,Tanker,240016000,2019,2,AS SUWAYS (EG)
174,Cargo,477181300,2019,2,MAPUTO (MZ)
