,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,477013600,2019,4,BUR SAID (PORT SAID) (EG)
1,Cargo,636019197,2019,4,MJIMWEMA TERMINAL (TZ)
2,Cargo,357351000,2019,4,DAMIETTA (EG)
3,Cargo,374935000,2019,4,AS SUWAYS (EG)
4,Cargo,373656000,2019,4,AS SUWAYS (EG)
5,Cargo,622166803,2019,4,EL MAADIYA (EG)
6,Cargo,636016247,2019,4,MJIMWEMA TERMINAL (TZ)
7,Cargo,351673000,2019,4,BUR SAID (PORT SAID) (EG)
8,Cargo,636019033,2019,4,DAMIETTA (EG)
9,Cargo,636019061,2019,4,MJIMWEMA TERMINAL (TZ)
10,Cargo,624014000,2019,4,BUR SAID (PORT SAID) (EG)
11,Tanker,235070466,2019,4,BUR SAID (PORT SAID) (EG)
12,Cargo,355906000,2019,4,BUR SAID (PORT SAID) (EG)
13,Cargo,566732000,2019,4,BUR SAID (PORT SAID) (EG)
14,Cargo,477387700,2019,4,BUR SAID (PORT SAID) (EG)
15,Cargo,215134000,2019,4,BUR SAID (PORT SAID) (EG)
16,Tanker,477233400,2019,4,BUR SAID (PORT SAID) (EG)
17,Cargo,305226000,2019,4,EL MAADIYA (EG)
18,Tanker,636011328,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
19,Cargo,563017800,2019,4,BUR SAID (PORT SAID) (EG)
20,Cargo,214180912,2019,4,BUR SAID (PORT SAID) (EG)
21,Tanker,538006974,2019,4,AS SUWAYS (EG)
22,Cargo,677071700,2019,4,TANGA (TZ)
23,Tanker,319842000,2019,4,BUR SAID (PORT SAID) (EG)
24,Tanker,376087000,2019,4,DORALEH (DJ)
25,Cargo,271044659,2019,4,EL MAADIYA (EG)
26,Cargo,477925300,2019,4,BUR SAID (PORT SAID) (EG)
27,Cargo,636091413,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
28,Cargo,374859000,2019,4,BUR SAID (PORT SAID) (EG)
29,Tanker,538006542,2019,4,AS SUWAYS (EG)
30,Cargo,413055620,2019,4,EL ISMAILIYA (EG)
31,Cargo,247182200,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
32,Cargo,255806098,2019,4,BUR SAID (PORT SAID) (EG)
33,Cargo,565849000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
34,Cargo,356185000,2019,4,AL KHAIR OIL TERMINAL (SD)
35,Cargo,566407000,2019,4,BUR SAID (PORT SAID) (EG)
36,Tanker,538005089,2019,4,AS SUWAYS (EG)
37,Cargo,636091849,2019,4,MAPUTO (MZ)
38,Cargo,352373000,2019,4,EL ISMAILIYA (EG)
39,Cargo,305032000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
40,Cargo,538008042,2019,4,AS SUWAYS (EG)
41,Cargo,304623000,2019,4,EL MAADIYA (EG)
42,Cargo,477454100,2019,4,BUR SAID (PORT SAID) (EG)
43,Cargo,563040900,2019,4,BUR SAID (PORT SAID) (EG)
44,Cargo,636017672,2019,4,EL-ADABIYA (EG)
45,Cargo,538004331,2019,4,EL ISMAILIYA (EG)
46,Tanker,636017432,2019,4,EL ISMAILIYA (EG)
47,Cargo,403001000,2019,4,BUR SAFAGA (EG)
48,Cargo,431772000,2019,4,AS SUWAYS (EG)
49,Cargo,353218000,2019,4,EL MAADIYA (EG)
50,Cargo,229467000,2019,4,BUR SAID (PORT SAID) (EG)
51,Cargo,636092834,2019,4,BUR SAID (PORT SAID) (EG)
52,Cargo,477142300,2019,4,AS SUWAYS (EG)
53,Tanker,241348000,2019,4,MJIMWEMA TERMINAL (TZ)
54,Tanker,372060000,2019,4,AS SUWAYS (EG)
55,Cargo,215453000,2019,4,BUR SAID (PORT SAID) (EG)
56,Cargo,266259000,2019,4,AS SUWAYS (EG)
57,Cargo,357926000,2019,4,AS SUWAYS (EG)
58,Cargo,636018933,2019,4,AS SUWAYS (EG)
59,Tanker,538007403,2019,4,EL-ADABIYA (EG)
60,Cargo,209526000,2019,4,BUR SAID (PORT SAID) (EG)
61,Cargo,564175000,2019,4,AS SUWAYS (EG)
62,Tanker,636014379,2019,4,EL-ADABIYA (EG)
63,Tanker,538003099,2019,4,BUR SAID (PORT SAID) (EG)
64,Cargo,671327000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
65,Cargo,538006474,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
66,Tanker,311038000,2019,4,AS SUWAYS (EG)
67,Cargo,372801000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
68,Tanker,241407000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
69,Cargo,636091479,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
70,Cargo,314032000,2019,4,DAMIETTA (EG)
71,Cargo,304161000,2019,4,BUR SAID (PORT SAID) (EG)
72,Cargo,273414540,2019,4,EL MAADIYA (EG)
73,Tanker,256627000,2019,4,BUR SAID (PORT SAID) (EG)
74,Cargo,314441000,2019,4,DAMIETTA (EG)
75,Cargo,311289000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
76,Cargo,308726000,2019,4,BUR SAID (PORT SAID) (EG)
77,Tanker,565018000,2019,4,BEIRA (MZ)
78,Cargo,477166600,2019,4,BUR SAID (PORT SAID) (EG)
79,Cargo,538007857,2019,4,DORALEH (DJ)
80,Tanker,257919000,2019,4,RAS ABU ZANIMAH (EG)
81,Cargo,319025600,2019,4,AS SUWAYS (EG)
82,Cargo,215133000,2019,4,AS SUWAYS (EG)
83,Cargo,271043795,2019,4,EL MAADIYA (EG)
84,Cargo,314467000,2019,4,AS SUWAYS (EG)
85,Tanker,538006080,2019,4,BUR SAID (PORT SAID) (EG)
86,Cargo,538005933,2019,4,BEIRA (MZ)
87,Cargo,667001773,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
88,Cargo,636018322,2019,4,DAMIETTA (EG)
89,Cargo,538005333,2019,4,BUR SAID (PORT SAID) (EG)
90,Tanker,220222000,2019,4,DORALEH (DJ)
91,Cargo,370273000,2019,4,DORALEH (DJ)
92,Tanker,311000387,2019,4,BUR SAID (PORT SAID) (EG)
93,Cargo,249173000,2019,4,EL MAADIYA (EG)
94,Cargo,622135001,2019,4,NUWEIBA EL MUZEIMA (EG)
95,Tanker,538005389,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
96,Cargo,248647000,2019,4,EL ISMAILIYA (EG)
97,Tanker,226099000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
98,Cargo,248431000,2019,4,DAMIETTA (EG)
99,Cargo,636014410,2019,4,DAMIETTA (EG)
100,Cargo,244790047,2019,4,DAMIETTA (EG)
101,Cargo,538007981,2019,4,AS SUWAYS (EG)
102,Tanker,235070466,2019,4,AS SUWAYS (EG)
103,Cargo,577411000,2019,4,BUR SAID (PORT SAID) (EG)
104,Cargo,636017642,2019,4,BUR SAID (PORT SAID) (EG)
105,Tanker,447158000,2019,4,AS SUWAYS (EG)
106,Cargo,219170000,2019,4,AS SUWAYS (EG)
107,Cargo,636017671,2019,4,DAMIETTA (EG)
108,Cargo,374366000,2019,4,BUR SAID (PORT SAID) (EG)
109,Cargo,273332380,2019,4,DAMIETTA (EG)
110,Cargo,419000176,2019,4,BEIRA (MZ)
111,Cargo,636092862,2019,4,DORALEH (DJ)
112,Tanker,636017827,2019,4,BUR SAID (PORT SAID) (EG)
113,Cargo,241373000,2019,4,BEIRA (MZ)
114,Tanker,636015410,2019,4,AS SUWAYS (EG)
115,Tanker,636017739,2019,4,BUR SAID (PORT SAID) (EG)
116,Cargo,564388000,2019,4,AS SUWAYS (EG)
117,Cargo,371193000,2019,4,EL MAADIYA (EG)
118,Tanker,319150000,2019,4,AS SUWAYS (EG)
119,Cargo,353863000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
120,Cargo,373663000,2019,4,BUR SAID (PORT SAID) (EG)
121,Tanker,319377000,2019,4,BUR SAID (PORT SAID) (EG)
122,Cargo,304623000,2019,4,AL ISKANDARIYH (ALEXANDRIA) (EG)
123,Cargo,477737800,2019,4,BUR SAID (PORT SAID) (EG)
124,Cargo,538007505,2019,4,BUR SAID (PORT SAID) (EG)
125,Cargo,477107500,2019,4,DORALEH (DJ)
126,Cargo,255803370,2019,4,DAMIETTA (EG)
127,Cargo,477172700,2019,4,AS SUWAYS (EG)
128,Cargo,338525000,2019,4,AS SUWAYS (EG)
129,Cargo,563041800,2019,4,EL MAADIYA (EG)
130,Cargo,538004800,2019,4,BUR SAID (PORT SAID) (EG)
131,Cargo,305529000,2019,4,AS SUWAYS (EG)
132,Tanker,229895000,2019,4,AL KHAIR OIL TERMINAL (SD)
133,Cargo,219836000,2019,4,AS SUWAYS (EG)
134,Tanker,636092857,2019,4,AS SUWAYS (EG)
135,Tanker,447158000,2019,4,BUR SAID (PORT SAID) (EG)
136,Tanker,538005995,2019,4,BUR SAID (PORT SAID) (EG)
137,Cargo,357926000,2019,4,BUR SAID (PORT SAID) (EG)
138,Cargo,220477000,2019,4,AS SUWAYS (EG)
139,Tanker,538003460,2019,4,AS SUWAYS (EG)
140,Tanker,256359000,2019,4,BUR SAID (PORT SAID) (EG)
141,Cargo,376208000,2019,4,BUR SAID (PORT SAID) (EG)
142,Cargo,636015312,2019,4,AS SUWAYS (EG)
143,Cargo,271044212,2019,4,DAMIETTA (EG)
144,Cargo,273343200,2019,4,DAMIETTA (EG)
