,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,636019019,2019,7,Bosphorus (TR)
1,Cargo,457027000,2019,7,Bosphorus (TR)
2,Cargo,563025600,2019,7,Suez (EG)
3,Cargo,271001038,2019,7,Bosphorus (TR)
4,Tanker,477141500,2019,7,Suez (EG)
5,Cargo,636015817,2019,7,Bosphorus (TR)
6,Cargo,271002709,2019,7,Bosphorus (TR)
7,Cargo,373550000,2019,7,Bosphorus (TR)
8,Cargo,214182683,2019,7,Bosphorus (TR)
9,Cargo,372461000,2019,7,Bosphorus (TR)
10,Cargo,355222000,2019,7,Suez (EG)
11,Cargo,518100381,2019,7,Bosphorus (TR)
12,Tanker,273382620,2019,7,Bosphorus (TR)
13,Cargo,636092666,2019,7,Bosphorus (TR)
14,Cargo,357191000,2019,7,Bosphorus (TR)
15,Cargo,370825000,2019,7,Suez (EG)
16,Tanker,538005826,2019,7,Suez (EG)
17,Cargo,477282900,2019,7,Suez (EG)
18,Tanker,538005560,2019,7,Suez (EG)
19,Tanker,249575000,2019,7,Bosphorus (TR)
20,Cargo,240149000,2019,7,Bosphorus (TR)
21,Tanker,636015619,2019,7,Suez (EG)
22,Tanker,538090300,2019,7,Bosphorus (TR)
23,Cargo,371448000,2019,7,Bosphorus (TR)
24,Tanker,538007771,2019,7,Suez (EG)
25,Cargo,271000854,2019,7,Bosphorus (TR)
26,Cargo,566749000,2019,7,Bosphorus (TR)
27,Cargo,229395000,2019,7,Suez (EG)
28,Cargo,271040314,2019,7,Bosphorus (TR)
29,Cargo,235061354,2019,7,Suez (EG)
30,Cargo,220503000,2019,7,Suez (EG)
31,Tanker,538003365,2019,7,Suez (EG)
32,Cargo,374886000,2019,7,Suez (EG)
33,Cargo,671853000,2019,7,Bosphorus (TR)
34,Cargo,209559000,2019,7,Suez (EG)
35,Cargo,565451000,2019,7,Suez (EG)
36,Tanker,232006298,2019,7,Suez (EG)
37,Cargo,636018016,2019,7,Suez (EG)
38,Cargo,247322900,2019,7,Suez (EG)
39,Tanker,351180000,2019,7,Bosphorus (TR)
40,Tanker,310654000,2019,7,Bosphorus (TR)
41,Cargo,235080635,2019,7,Bosphorus (TR)
42,Cargo,477548200,2019,7,Bosphorus (TR)
43,Cargo,215059000,2019,7,Bosphorus (TR)
44,Cargo,371128000,2019,7,Suez (EG)
45,Cargo,352947000,2019,7,Bosphorus (TR)
46,Tanker,271044357,2019,7,Bosphorus (TR)
47,Tanker,211330520,2019,7,Bosphorus (TR)
48,Cargo,353644000,2019,7,Bosphorus (TR)
49,Tanker,248919000,2019,7,Bosphorus (TR)
50,Cargo,538007778,2019,7,Suez (EG)
51,Cargo,370687000,2019,7,Bosphorus (TR)
52,Tanker,248768000,2019,7,Bosphorus (TR)
53,Cargo,616886000,2019,7,Bosphorus (TR)
54,Cargo,671265000,2019,7,Bosphorus (TR)
55,Cargo,374927000,2019,7,Bosphorus (TR)
56,Cargo,255806221,2019,7,Suez (EG)
57,Cargo,477424600,2019,7,Suez (EG)
58,Tanker,308248000,2019,7,Suez (EG)
59,Cargo,215678000,2019,7,Suez (EG)
60,Tanker,563063700,2019,7,Suez (EG)
61,Cargo,215720000,2019,7,Bosphorus (TR)
62,Tanker,240176000,2019,7,Suez (EG)
63,Cargo,605086013,2019,7,Bosphorus (TR)
64,Cargo,538004825,2019,7,Suez (EG)
65,Cargo,247352100,2019,7,Suez (EG)
66,Cargo,312770000,2019,7,Bosphorus (TR)
67,Cargo,636016680,2019,7,Bosphorus (TR)
68,Cargo,214182731,2019,7,Bosphorus (TR)
69,Tanker,247029800,2019,7,Bosphorus (TR)
70,Cargo,357565000,2019,7,Bosphorus (TR)
71,Cargo,244850855,2019,7,Suez (EG)
72,Tanker,256903000,2019,7,Suez (EG)
73,Cargo,256452000,2019,7,Bosphorus (TR)
74,Cargo,215430000,2019,7,Bosphorus (TR)
75,Cargo,677073400,2019,7,Bosphorus (TR)
76,Cargo,565448000,2019,7,Suez (EG)
77,Tanker,636016367,2019,7,Suez (EG)
78,Tanker,538008092,2019,7,Suez (EG)
79,Cargo,311024300,2019,7,Bosphorus (TR)
80,Cargo,271002096,2019,7,Bosphorus (TR)
81,Cargo,477307400,2019,7,Suez (EG)
82,Tanker,229546000,2019,7,Bosphorus (TR)
83,Cargo,305610000,2019,7,Bosphorus (TR)
84,Cargo,305514000,2019,7,Bosphorus (TR)
85,Cargo,241375000,2019,7,Suez (EG)
86,Tanker,271000753,2019,7,Bosphorus (TR)
87,Cargo,351539000,2019,7,Suez (EG)
88,Cargo,220221000,2019,7,Suez (EG)
89,Tanker,636017648,2019,7,Suez (EG)
90,Cargo,215776000,2019,7,Bosphorus (TR)
91,Cargo,356499000,2019,7,Suez (EG)
92,Cargo,357499000,2019,7,Suez (EG)
93,Tanker,249050000,2019,7,Bosphorus (TR)
94,Tanker,235050033,2019,7,Bosphorus (TR)
95,Cargo,311037100,2019,7,Bosphorus (TR)
96,Cargo,271002224,2019,7,Bosphorus (TR)
97,Cargo,671345000,2019,7,Bosphorus (TR)
98,Cargo,273333800,2019,7,Bosphorus (TR)
99,Tanker,642122017,2019,7,Bosphorus (TR)
100,Cargo,518893000,2019,7,Bosphorus (TR)
101,Cargo,256109000,2019,7,Bosphorus (TR)
102,Cargo,538005613,2019,7,Bosphorus (TR)
103,Cargo,357833000,2019,7,Bosphorus (TR)
104,Cargo,249618000,2019,7,Bosphorus (TR)
105,Cargo,371851000,2019,7,Suez (EG)
106,Cargo,312414000,2019,7,Bosphorus (TR)
107,Cargo,577391000,2019,7,Bosphorus (TR)
108,Tanker,371125000,2019,7,Bosphorus (TR)
109,Cargo,636019174,2019,7,Suez (EG)
110,Tanker,247064200,2019,7,Bosphorus (TR)
111,Cargo,566342000,2019,7,Bosphorus (TR)
112,Cargo,477286300,2019,7,Suez (EG)
113,Cargo,370097000,2019,7,Suez (EG)
114,Cargo,354912000,2019,7,Bosphorus (TR)
115,Cargo,636017669,2019,7,Suez (EG)
116,Cargo,538004925,2019,7,Bosphorus (TR)
117,Cargo,375163000,2019,7,Bosphorus (TR)
118,Tanker,538006032,2019,7,Bosphorus (TR)
119,Cargo,357224000,2019,7,Bosphorus (TR)
120,Cargo,667001710,2019,7,Bosphorus (TR)
121,Cargo,511963000,2019,7,Bosphorus (TR)
122,Tanker,235113757,2019,7,Bosphorus (TR)
123,Cargo,215046000,2019,7,Bosphorus (TR)
