,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,248206000,2019,6,Suez (EG)
1,Tanker,371125000,2019,6,Bosphorus (TR)
2,Tanker,271046350,2019,6,Bosphorus (TR)
3,Tanker,616505000,2019,6,Bosphorus (TR)
4,Cargo,271002143,2019,6,Bosphorus (TR)
5,Cargo,305717000,2019,6,Suez (EG)
6,Cargo,423047100,2019,6,Bosphorus (TR)
7,Cargo,636017843,2019,6,Bosphorus (TR)
8,Cargo,273428680,2019,6,Bosphorus (TR)
9,Cargo,371177000,2019,6,Bosphorus (TR)
10,Cargo,511234000,2019,6,Bosphorus (TR)
11,Tanker,257077000,2019,6,Bosphorus (TR)
12,Cargo,215824000,2019,6,Bosphorus (TR)
13,Cargo,355746000,2019,6,Bosphorus (TR)
14,Tanker,229085000,2019,6,Bosphorus (TR)
15,Cargo,356770000,2019,6,Bosphorus (TR)
16,Cargo,305719000,2019,6,Bosphorus (TR)
17,Cargo,636019019,2019,6,Bosphorus (TR)
18,Cargo,577302000,2019,6,Bosphorus (TR)
19,Tanker,564002000,2019,6,Bosphorus (TR)
20,Cargo,620050000,2019,6,Bosphorus (TR)
21,Cargo,218427000,2019,6,Suez (EG)
22,Tanker,219511000,2019,6,Bosphorus (TR)
23,Cargo,548913000,2019,6,Bosphorus (TR)
24,Cargo,215947000,2019,6,Bosphorus (TR)
25,Cargo,271042643,2019,6,Bosphorus (TR)
26,Cargo,256300000,2019,6,Suez (EG)
27,Cargo,372270000,2019,6,Bosphorus (TR)
28,Cargo,636017668,2019,6,Suez (EG)
29,Cargo,538007419,2019,6,Bosphorus (TR)
30,Cargo,256183000,2019,6,Bosphorus (TR)
31,Cargo,256169000,2019,6,Suez (EG)
32,Cargo,566318000,2019,6,Suez (EG)
33,Cargo,219019139,2019,6,Suez (EG)
34,Tanker,240110000,2019,6,Suez (EG)
35,Cargo,564384000,2019,6,Suez (EG)
36,Cargo,538007109,2019,6,Bosphorus (TR)
37,Cargo,636016319,2019,6,Bosphorus (TR)
38,Cargo,271044362,2019,6,Bosphorus (TR)
39,Cargo,312119000,2019,6,Bosphorus (TR)
40,Cargo,636092733,2019,6,Bosphorus (TR)
41,Cargo,249515000,2019,6,Suez (EG)
42,Tanker,271043277,2019,6,Bosphorus (TR)
43,Cargo,373628000,2019,6,Bosphorus (TR)
44,Cargo,215500000,2019,6,Bosphorus (TR)
45,Cargo,314428000,2019,6,Bosphorus (TR)
46,Tanker,240597000,2019,6,Bosphorus (TR)
47,Cargo,636019289,2019,6,Bosphorus (TR)
48,Cargo,273110100,2019,6,Bosphorus (TR)
49,Cargo,667001580,2019,6,Bosphorus (TR)
50,Cargo,271044519,2019,6,Bosphorus (TR)
51,Cargo,538004456,2019,6,Bosphorus (TR)
52,Cargo,667001522,2019,6,Bosphorus (TR)
53,Tanker,248920000,2019,6,Bosphorus (TR)
54,Cargo,672296000,2019,6,Bosphorus (TR)
55,Tanker,249092000,2019,6,Bosphorus (TR)
56,Cargo,477744100,2019,6,Bosphorus (TR)
57,Tanker,636018691,2019,6,Suez (EG)
58,Cargo,214182667,2019,6,Bosphorus (TR)
59,Tanker,563079700,2019,6,Suez (EG)
60,Cargo,229928000,2019,6,Suez (EG)
61,Cargo,563026700,2019,6,Suez (EG)
62,Cargo,477194600,2019,6,Suez (EG)
63,Cargo,271000732,2019,6,Bosphorus (TR)
64,Cargo,341400000,2019,6,Bosphorus (TR)
65,Cargo,305656000,2019,6,Bosphorus (TR)
66,Tanker,636019079,2019,6,Bosphorus (TR)
67,Cargo,538008075,2019,6,Bosphorus (TR)
68,Cargo,636017114,2019,6,Bosphorus (TR)
69,Cargo,256361000,2019,6,Bosphorus (TR)
70,Cargo,477902800,2019,6,Suez (EG)
71,Tanker,256337000,2019,6,Bosphorus (TR)
72,Cargo,477307400,2019,6,Suez (EG)
73,Cargo,311379000,2019,6,Bosphorus (TR)
74,Cargo,374332000,2019,6,Bosphorus (TR)
75,Cargo,219036000,2019,6,Suez (EG)
76,Cargo,677080700,2019,6,Bosphorus (TR)
77,Cargo,271044259,2019,6,Bosphorus (TR)
78,Cargo,518100299,2019,6,Bosphorus (TR)
79,Cargo,371415000,2019,6,Bosphorus (TR)
80,Tanker,271043004,2019,6,Bosphorus (TR)
81,Cargo,256649000,2019,6,Bosphorus (TR)
82,Cargo,636018324,2019,6,Bosphorus (TR)
83,Cargo,218791000,2019,6,Suez (EG)
84,Cargo,357925000,2019,6,Bosphorus (TR)
85,Cargo,272031000,2019,6,Bosphorus (TR)
86,Cargo,371195000,2019,6,Bosphorus (TR)
87,Cargo,477748900,2019,6,Bosphorus (TR)
88,Tanker,247109500,2019,6,Bosphorus (TR)
89,Cargo,636015506,2019,6,Suez (EG)
90,Cargo,374365000,2019,6,Bosphorus (TR)
91,Cargo,636016918,2019,6,Bosphorus (TR)
92,Cargo,273317720,2019,6,Bosphorus (TR)
