,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,538005652,2019,11,ILLICHIVSK (UA)
1,Cargo,353920000,2019,11,IZMAYIL (UA)
2,Cargo,667001896,2019,11,ODESA (UA)
3,Tanker,273327420,2019,11,KAVKAZ OIL TERMINAL (RU)
4,Cargo,273350360,2019,11,YEYSK (RU)
5,Tanker,273381900,2019,11,RENI (UA)
6,Cargo,518100770,2019,11,BERDYANSK (UA)
7,Cargo,273374000,2019,11,ROSTOV-NA-DONU (RU)
8,Cargo,215562000,2019,11,NOVOROSSIYSK (RU)
9,Cargo,273355250,2019,11,KAVKAZ OIL TERMINAL (RU)
10,Cargo,577423000,2019,11,MYKOLAYIV (UA)
11,Tanker,273449070,2019,11,KAVKAZ OIL TERMINAL (RU)
12,Cargo,354408000,2019,11,ILLICHIVSK (UA)
13,Cargo,636017317,2019,11,TUAPSE (RU)
14,Tanker,538006650,2019,11,NOVOROSSIYSK (RU)
15,Cargo,273423690,2019,11,KAVKAZ OIL TERMINAL (RU)
16,Cargo,273332700,2019,11,ROSTOV-NA-DONU (RU)
17,Cargo,214182736,2019,11,KHERSON (UA)
18,Tanker,273380170,2019,11,KAVKAZ OIL TERMINAL (RU)
19,Cargo,636016381,2019,11,BERDYANSK (UA)
20,Cargo,613003584,2019,11,TAGANROG (RU)
21,Tanker,273442040,2019,11,TAGANROG (RU)
22,Cargo,357191000,2019,11,NOVOROSSIYSK (RU)
23,Cargo,613003608,2019,11,KHERSON (UA)
24,Cargo,273337300,2019,11,YALTA (UA)
25,Cargo,371448000,2019,11,DNIPRO-BUZKYY (UA)
26,Cargo,677043900,2019,11,KAVKAZ OIL TERMINAL (RU)
27,Cargo,273314150,2019,11,KAVKAZ OIL TERMINAL (RU)
28,Cargo,671208000,2019,11,ILLICHIVSK (UA)
29,Tanker,273315050,2019,11,ROSTOV-NA-DONU (RU)
30,Cargo,273341900,2019,11,KAVKAZ OIL TERMINAL (RU)
31,Tanker,273359070,2019,11,ROSTOV-NA-DONU (RU)
32,Cargo,273345930,2019,11,AZOV (RU)
33,Cargo,249618000,2019,11,MARIUPOL (UA)
34,Tanker,256518000,2019,11,ROSTOV-NA-DONU (RU)
35,Cargo,620549000,2019,11,KAVKAZ OIL TERMINAL (RU)
