,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,212372000,2019,2,MARIUPOL (UA)
1,Cargo,620282000,2019,2,ODESA (UA)
2,Cargo,566097000,2019,2,NOVOROSSIYSK (RU)
3,Cargo,272040800,2019,2,IZMAYIL (UA)
4,Cargo,272039800,2019,2,IZMAYIL (UA)
5,Cargo,273356850,2019,2,AZOV (RU)
6,Cargo,256382000,2019,2,KAVKAZ OIL TERMINAL (RU)
7,Tanker,273348630,2019,2,AZOV (RU)
8,Cargo,248400000,2019,2,ROSTOV-NA-DONU (RU)
9,Cargo,370040000,2019,2,KAVKAZ OIL TERMINAL (RU)
10,Cargo,355691000,2019,2,KAVKAZ OIL TERMINAL (RU)
11,Cargo,214181714,2019,2,KAVKAZ OIL TERMINAL (RU)
12,Cargo,273457650,2019,2,KAVKAZ OIL TERMINAL (RU)
13,Tanker,273353480,2019,2,KAVKAZ OIL TERMINAL (RU)
14,Cargo,273358650,2019,2,NOVOROSSIYSK (RU)
15,Tanker,273389670,2019,2,KAVKAZ OIL TERMINAL (RU)
16,Cargo,273341900,2019,2,MARIUPOL (UA)
17,Cargo,256228000,2019,2,KAVKAZ OIL TERMINAL (RU)
18,Cargo,372162000,2019,2,NOVOROSSIYSK (RU)
19,Cargo,351349000,2019,2,TUAPSE (RU)
20,Cargo,248945000,2019,2,MYKOLAYIV (UA)
21,Cargo,312531000,2019,2,KAVKAZ OIL TERMINAL (RU)
22,Tanker,256463000,2019,2,YUZHNYY (UA)
23,Cargo,273350230,2019,2,ROSTOV-NA-DONU (RU)
24,Tanker,273453430,2019,2,NOVOROSSIYSK (RU)
25,Cargo,374050000,2019,2,ILLICHIVSK (UA)
26,Cargo,273331320,2019,2,AZOV (RU)
27,Cargo,518100381,2019,2,AZOV (RU)
28,Cargo,271000253,2019,2,IZMAYIL (UA)
29,Cargo,423056100,2019,2,KAVKAZ OIL TERMINAL (RU)
30,Tanker,341341000,2019,2,ILLICHIVSK (UA)
31,Cargo,355008000,2019,2,MARIUPOL (UA)
32,Cargo,229048000,2019,2,KAVKAZ OIL TERMINAL (RU)
33,Cargo,273349230,2019,2,TAGANROG (RU)
34,Cargo,541111111,2019,2,ILLICHIVSK (UA)
35,Cargo,272295000,2019,2,YUZHNYY (UA)
36,Tanker,566351000,2019,2,TUAPSE (RU)
37,Cargo,305226000,2019,2,NOVOROSSIYSK (RU)
38,Tanker,255803540,2019,2,IZMAYIL (UA)
39,Cargo,667001896,2019,2,KHERSON (UA)
40,Cargo,271043058,2019,2,MYKOLAYIV (UA)
41,Tanker,273359760,2019,2,TAGANROG (RU)
42,Tanker,249515000,2019,2,IZMAYIL (UA)
43,Cargo,271002352,2019,2,NOVOROSSIYSK (RU)
44,Cargo,269806000,2019,2,NOVOROSSIYSK (RU)
45,Tanker,247293100,2019,2,TEMRYUK (RU)
46,Cargo,538004301,2019,2,ODESA (UA)
47,Tanker,273156000,2019,2,KAVKAZ OIL TERMINAL (RU)
48,Tanker,232019341,2019,2,TUAPSE (RU)
