,vessel_type,mmsi,date_year,date_month,geo_name
0,Cargo,273216220,2022,4,Bosphorus (TR)
1,Cargo,357170000,2022,4,Suez (EG)
2,Cargo,273318010,2022,4,Bosphorus (TR)
3,Cargo,311000705,2022,4,Suez (EG)
4,Tanker,241466000,2022,4,Bosphorus (TR)
5,Cargo,352001131,2022,4,Bosphorus (TR)
6,Cargo,357500000,2022,4,Bosphorus (TR)
7,Tanker,574005030,2022,4,Bosphorus (TR)
8,Tanker,354731000,2022,4,Suez (EG)
9,Cargo,219631000,2022,4,Suez (EG)
10,Tanker,312056000,2022,4,Bosphorus (TR)
11,Tanker,271047046,2022,4,Bosphorus (TR)
12,Cargo,538009439,2022,4,Bosphorus (TR)
13,Tanker,538003431,2022,4,Bosphorus (TR)
14,Cargo,636021111,2022,4,Bosphorus (TR)
15,Cargo,351867000,2022,4,Bosphorus (TR)
16,Tanker,636015946,2022,4,Bosphorus (TR)
17,Tanker,341341000,2022,4,Bosphorus (TR)
18,Tanker,566572000,2022,4,Bosphorus (TR)
19,Cargo,671333100,2022,4,Bosphorus (TR)
20,Cargo,372946000,2022,4,Bosphorus (TR)
21,Cargo,563026700,2022,4,Suez (EG)
22,Cargo,538004166,2022,4,Bosphorus (TR)
23,Cargo,351750000,2022,4,Bosphorus (TR)
24,Cargo,374935000,2022,4,Suez (EG)
25,Cargo,372724000,2022,4,Suez (EG)
26,Cargo,636012769,2022,4,Bosphorus (TR)
27,Cargo,356793000,2022,4,Suez (EG)
28,Tanker,642122131,2022,4,Bosphorus (TR)
29,Tanker,538003362,2022,4,Suez (EG)
30,Cargo,636021147,2022,4,Suez (EG)
31,Cargo,538003747,2022,4,Bosphorus (TR)
32,Tanker,219192000,2022,4,Suez (EG)
33,Tanker,310683000,2022,4,Suez (EG)
34,Tanker,229353000,2022,4,Bosphorus (TR)
35,Cargo,255806487,2022,4,Bosphorus (TR)
36,Cargo,271049726,2022,4,Bosphorus (TR)
37,Cargo,538003747,2022,4,Suez (EG)
38,Cargo,210308000,2022,4,Suez (EG)
39,Cargo,636015758,2022,4,Bosphorus (TR)
40,Cargo,477222600,2022,4,Suez (EG)
41,Cargo,538009888,2022,4,Suez (EG)
42,Cargo,374780000,2022,4,Suez (EG)
43,Cargo,351127000,2022,4,Suez (EG)
44,Tanker,229716000,2022,4,Suez (EG)
45,Cargo,311000459,2022,4,Suez (EG)
46,Cargo,636020383,2022,4,Suez (EG)
47,Cargo,356005000,2022,4,Suez (EG)
48,Tanker,219672000,2022,4,Suez (EG)
49,Tanker,538007825,2022,4,Suez (EG)
50,Tanker,477021500,2022,4,Suez (EG)
51,Cargo,271044302,2022,4,Bosphorus (TR)
52,Cargo,354232000,2022,4,Suez (EG)
53,Cargo,271000647,2022,4,Bosphorus (TR)
54,Tanker,636013274,2022,4,Bosphorus (TR)
55,Cargo,273292160,2022,4,Suez (EG)
56,Cargo,214181297,2022,4,Bosphorus (TR)
57,Cargo,273219380,2022,4,Bosphorus (TR)
58,Cargo,312601000,2022,4,Bosphorus (TR)
59,Cargo,215468000,2022,4,Bosphorus (TR)
60,Cargo,249632000,2022,4,Suez (EG)
61,Cargo,356408000,2022,4,Suez (EG)
62,Cargo,273355260,2022,4,Bosphorus (TR)
63,Cargo,215991000,2022,4,Bosphorus (TR)
64,Cargo,273448220,2022,4,Bosphorus (TR)
65,Cargo,214182736,2022,4,Bosphorus (TR)
66,Cargo,636020779,2022,4,Bosphorus (TR)
67,Cargo,305537000,2022,4,Suez (EG)
68,Cargo,671011000,2022,4,Bosphorus (TR)
69,Tanker,273391340,2022,4,Bosphorus (TR)
70,Cargo,538008750,2022,4,Suez (EG)
71,Cargo,305681000,2022,4,Bosphorus (TR)
72,Cargo,271042325,2022,4,Bosphorus (TR)
73,Cargo,273357540,2022,4,Bosphorus (TR)
74,Tanker,636015004,2022,4,Suez (EG)
75,Cargo,357891000,2022,4,Suez (EG)
76,Cargo,373673000,2022,4,Bosphorus (TR)
77,Cargo,273332800,2022,4,Bosphorus (TR)
78,Cargo,626060000,2022,4,Bosphorus (TR)
79,Cargo,538008779,2022,4,Bosphorus (TR)
80,Cargo,354171000,2022,4,Bosphorus (TR)
81,Cargo,477166500,2022,4,Suez (EG)
82,Cargo,273338220,2022,4,Bosphorus (TR)
83,Tanker,311000231,2022,4,Bosphorus (TR)
84,Cargo,312346000,2022,4,Bosphorus (TR)
85,Cargo,218400000,2022,4,Suez (EG)
86,Tanker,538006343,2022,4,Bosphorus (TR)
87,Cargo,353155000,2022,4,Suez (EG)
88,Cargo,577498000,2022,4,Bosphorus (TR)
89,Cargo,373907000,2022,4,Bosphorus (TR)
90,Cargo,271002242,2022,4,Bosphorus (TR)
91,Cargo,249773000,2022,4,Suez (EG)
92,Cargo,538003827,2022,4,Suez (EG)
93,Tanker,241279000,2022,4,Suez (EG)
94,Cargo,305048000,2022,4,Bosphorus (TR)
95,Cargo,477961400,2022,4,Suez (EG)
96,Tanker,229553000,2022,4,Suez (EG)
97,Cargo,248639000,2022,4,Bosphorus (TR)
98,Cargo,477318200,2022,4,Suez (EG)
99,Cargo,219210000,2022,4,Suez (EG)
100,Tanker,538005435,2022,4,Suez (EG)
101,Cargo,477699600,2022,4,Suez (EG)
102,Tanker,353754000,2022,4,Suez (EG)
103,Tanker,273437770,2022,4,Bosphorus (TR)
104,Cargo,511100457,2022,4,Bosphorus (TR)
105,Tanker,538008331,2022,4,Bosphorus (TR)
106,Cargo,273399100,2022,4,Bosphorus (TR)
