,vessel_type,mmsi,date_year,date_month,geo_name
0,Tanker,563367000,2019,9,AS SUWAYS (EG)
1,Cargo,355292000,2019,9,BEIRA (MZ)
2,Tanker,229450000,2019,9,NACALA (MZ)
3,Cargo,219609000,2019,9,AS SUWAYS (EG)
4,Cargo,538003671,2019,9,DAMIETTA (EG)
5,Cargo,677098300,2019,9,DORALEH (DJ)
6,Cargo,636092262,2019,9,BUR SAID (PORT SAID) (EG)
7,Cargo,636014863,2019,9,AL KHAIR OIL TERMINAL (SD)
8,Cargo,477542700,2019,9,PEBANE (MZ)
9,Cargo,563362000,2019,9,DORALEH (DJ)
10,Tanker,538007766,2019,9,AS SUWAYS (EG)
11,Cargo,373183000,2019,9,BUR SAID (PORT SAID) (EG)
12,Cargo,311007700,2019,9,AS SUWAYS (EG)
13,Cargo,538005929,2019,9,NACALA (MZ)
14,Cargo,538004825,2019,9,EL ISMAILIYA (EG)
15,Cargo,477347300,2019,9,AS SUWAYS (EG)
16,Cargo,244810443,2019,9,MAPUTO (MZ)
17,Cargo,305939000,2019,9,AS SUWAYS (EG)
18,Cargo,511826000,2019,9,AS SUWAYS (EG)
19,Cargo,671535000,2019,9,AL ISKANDARIYH (ALEXANDRIA) (EG)
20,Tanker,564002000,2019,9,EL ISMAILIYA (EG)
21,Cargo,431260000,2019,9,BUR SAID (PORT SAID) (EG)
22,Cargo,636091959,2019,9,AS SUWAYS (EG)
23,Cargo,354973000,2019,9,AS SUWAYS (EG)
24,Cargo,305792000,2019,9,EL ISMAILIYA (EG)
25,Cargo,353764000,2019,9,AS SUWAYS (EG)
26,Cargo,477006500,2019,9,BUR SAID (PORT SAID) (EG)
27,Tanker,248545000,2019,9,AS SUWAYS (EG)
28,Cargo,636017982,2019,9,AL ISKANDARIYH (ALEXANDRIA) (EG)
29,Tanker,538008124,2019,9,BEIRA (MZ)
30,Cargo,371941000,2019,9,AS SUWAYS (EG)
31,Cargo,212272000,2019,9,MJIMWEMA TERMINAL (TZ)
32,Tanker,355320000,2019,9,BUR SAID (PORT SAID) (EG)
33,Cargo,311060500,2019,9,MOMBASA (KE)
34,Cargo,256644000,2019,9,RAS GHARIB (EG)
35,Tanker,538007154,2019,9,BUR SAID (PORT SAID) (EG)
36,Cargo,636017807,2019,9,AS SUWAYS (EG)
37,Cargo,538008351,2019,9,EL MAADIYA (EG)
38,Cargo,574002760,2019,9,AS SUWAYS (EG)
39,Tanker,636019233,2019,9,BUR SAID (PORT SAID) (EG)
40,Cargo,356136000,2019,9,EL ISMAILIYA (EG)
41,Cargo,312548000,2019,9,AS SUWAYS (EG)
42,Cargo,373069000,2019,9,BUR SAID (PORT SAID) (EG)
43,Cargo,636017999,2019,9,AL KHAIR OIL TERMINAL (SD)
44,Tanker,403524000,2019,9,EL ISMAILIYA (EG)
45,Cargo,371633000,2019,9,BUR SAID (PORT SAID) (EG)
46,Cargo,311040900,2019,9,BUR SAID (PORT SAID) (EG)
47,Cargo,257593000,2019,9,AS SUWAYS (EG)
48,Cargo,305043000,2019,9,AL KHAIR OIL TERMINAL (SD)
49,Cargo,357008000,2019,9,MAPUTO (MZ)
50,Tanker,248554000,2019,9,BUR SAID (PORT SAID) (EG)
51,Cargo,312842000,2019,9,EL ISMAILIYA (EG)
52,Tanker,538006975,2019,9,AS SUWAYS (EG)
53,Cargo,370170000,2019,9,BUR SAID (PORT SAID) (EG)
54,Cargo,351360000,2019,9,EL ISMAILIYA (EG)
55,Cargo,303657000,2019,9,BUR SAID (PORT SAID) (EG)
56,Cargo,677079200,2019,9,EL ISMAILIYA (EG)
57,Cargo,305513000,2019,9,MIKINDANI (TZ)
58,Cargo,305656000,2019,9,AS SUWAYS (EG)
59,Cargo,311000682,2019,9,BEIRA (MZ)
60,Tanker,636017734,2019,9,AS SUWAYS (EG)
61,Cargo,636018324,2019,9,DAMIETTA (EG)
62,Cargo,477883100,2019,9,MOMBASA (KE)
63,Cargo,636019328,2019,9,AS SUWAYS (EG)
64,Tanker,538003301,2019,9,BUR SAID (PORT SAID) (EG)
65,Cargo,305459000,2019,9,BEIRA (MZ)
66,Cargo,255805810,2019,9,ZANZIBAR (TZ)
67,Cargo,255805869,2019,9,EL ISMAILIYA (EG)
68,Cargo,371200000,2019,9,AS SUWAYS (EG)
69,Cargo,542441110,2019,9,AS SUWAYS (EG)
70,Cargo,353611000,2019,9,AS SUWAYS (EG)
71,Cargo,671606000,2019,9,BUR SAID (PORT SAID) (EG)
72,Cargo,636018322,2019,9,DAMIETTA (EG)
73,Cargo,548899000,2019,9,EL ISMAILIYA (EG)
74,Cargo,352707000,2019,9,MAPUTO (MZ)
75,Cargo,210662000,2019,9,AS SUWAYS (EG)
76,Tanker,373148000,2019,9,AS SUWAYS (EG)
77,Cargo,636018268,2019,9,MOMBASA (KE)
78,Tanker,563016200,2019,9,AS SUWAYS (EG)
79,Cargo,441722000,2019,9,BUR SAID (PORT SAID) (EG)
80,Cargo,256163000,2019,9,AS SUWAYS (EG)
81,Cargo,636018483,2019,9,MAPUTO (MZ)
82,Cargo,247352100,2019,9,BUR SAID (PORT SAID) (EG)
83,Cargo,538007227,2019,9,BUR SAID (PORT SAID) (EG)
84,Cargo,338408000,2019,9,DORALEH (DJ)
85,Cargo,374819000,2019,9,AL ISKANDARIYH (ALEXANDRIA) (EG)
86,Cargo,256323000,2019,9,BUR SAID (PORT SAID) (EG)
87,Tanker,636014868,2019,9,BUR SAID (PORT SAID) (EG)
88,Cargo,636017392,2019,9,AS SUWAYS (EG)
89,Tanker,538006540,2019,9,BUR SAID (PORT SAID) (EG)
90,Cargo,255805623,2019,9,BUR SAID (PORT SAID) (EG)
91,Tanker,538004420,2019,9,BUR SAID (PORT SAID) (EG)
92,Cargo,249515000,2019,9,BUR SAID (PORT SAID) (EG)
93,Cargo,477136800,2019,9,EL-ADABIYA (EG)
94,Cargo,229638000,2019,9,BUR SAID (PORT SAID) (EG)
95,Cargo,440021000,2019,9,BUR SAID (PORT SAID) (EG)
96,Cargo,355509000,2019,9,BUR SAID (PORT SAID) (EG)
97,Cargo,249634000,2019,9,AS SUWAYS (EG)
98,Tanker,309975000,2019,9,BUR SAID (PORT SAID) (EG)
99,Cargo,229655000,2019,9,AS SUWAYS (EG)
100,Cargo,232005859,2019,9,BUR SAID (PORT SAID) (EG)
101,Cargo,440202000,2019,9,AS SUWAYS (EG)
102,Tanker,255806023,2019,9,BUR SAID (PORT SAID) (EG)
103,Cargo,309108000,2019,9,MOMBASA (KE)
104,Cargo,247293300,2019,9,EL MAADIYA (EG)
105,Tanker,353323000,2019,9,AL ISKANDARIYH (ALEXANDRIA) (EG)
106,Cargo,671108100,2019,9,AS SUWAYS (EG)
107,Cargo,256644000,2019,9,ZAFARANA TERMINAL (EG)
108,Cargo,636018326,2019,9,BUR SAID (PORT SAID) (EG)
109,Cargo,636015428,2019,9,BUR SAID (PORT SAID) (EG)
110,Tanker,565977000,2019,9,AL ISKANDARIYH (ALEXANDRIA) (EG)
111,Cargo,271042759,2019,9,AL ISKANDARIYH (ALEXANDRIA) (EG)
112,Cargo,477552300,2019,9,MJIMWEMA TERMINAL (TZ)
113,Tanker,636018733,2019,9,BUR SAID (PORT SAID) (EG)
114,Cargo,338403000,2019,9,AS SUWAYS (EG)
115,Tanker,564606000,2019,9,AL KHAIR OIL TERMINAL (SD)
116,Cargo,338640000,2019,9,BUR SAID (PORT SAID) (EG)
117,Cargo,212553000,2019,9,PEMBA (MZ)
118,Cargo,564709000,2019,9,MJIMWEMA TERMINAL (TZ)
119,Cargo,219080000,2019,9,AS SUWAYS (EG)
120,Cargo,352071000,2019,9,AS SUWAYS (EG)
121,Cargo,538007604,2019,9,MAPUTO (MZ)
122,Cargo,671828000,2019,9,AL KHAIR OIL TERMINAL (SD)
123,Tanker,257412000,2019,9,BUR SAID (PORT SAID) (EG)
124,Cargo,477157800,2019,9,BUR SAID (PORT SAID) (EG)
125,Tanker,538007907,2019,9,BEIRA (MZ)
