,vessel_type,mmsi,date_year,date_month,geo_name
0,Tanker,538010329,2023,3,BEIRA (MZ)
1,Cargo,566619000,2023,3,AL ISKANDARIYH (ALEXANDRIA) (EG)
2,Cargo,414588000,2023,3,AS SUWAYS (EG)
3,Tanker,247273700,2023,3,AL ISKANDARIYH (ALEXANDRIA) (EG)
4,Tanker,352898754,2023,3,MAPUTO (MZ)
5,Tanker,341821000,2023,3,AS SUWAYS (EG)
6,Cargo,538009395,2023,3,AS SUWAYS (EG)
7,Cargo,622113176,2023,3,BUR SAID (PORT SAID) (EG)
8,Tanker,248602000,2023,3,ZANZIBAR (TZ)
9,Cargo,636018391,2023,3,AS SUWAYS (EG)
10,Cargo,370192000,2023,3,QUELIMANE (MZ)
11,Cargo,354776000,2023,3,MJIMWEMA TERMINAL (TZ)
12,Cargo,538004296,2023,3,AL ISKANDARIYH (ALEXANDRIA) (EG)
13,Cargo,636020527,2023,3,BUR SAID (PORT SAID) (EG)
14,Tanker,538008674,2023,3,EL ISMAILIYA (EG)
15,Cargo,355520000,2023,3,AS SUWAYS (EG)
16,Cargo,477413200,2023,3,BEIRA (MZ)
17,Cargo,511100714,2023,3,DORALEH (DJ)
18,Cargo,338403000,2023,3,BUR SAID (PORT SAID) (EG)
19,Cargo,636022319,2023,3,AS SUWAYS (EG)
20,Cargo,352002262,2023,3,BUR SAID (PORT SAID) (EG)
21,Tanker,341873000,2023,3,BUR SAID (PORT SAID) (EG)
22,Cargo,671706000,2023,3,AS SUWAYS (EG)
23,Tanker,636017748,2023,3,NACALA (MZ)
24,Cargo,247352100,2023,3,DORALEH (DJ)
25,Cargo,314573000,2023,3,AS SUWAYS (EG)
26,Cargo,538006938,2023,3,PEMBA (MZ)
27,Cargo,636016708,2023,3,CHINDE (MZ)
28,Cargo,636019352,2023,3,EL ISMAILIYA (EG)
29,Tanker,538008580,2023,3,AS SUWAYS (EG)
30,Cargo,255806281,2023,3,BUR SAID (PORT SAID) (EG)
31,Tanker,311001230,2023,3,BUR SAID (PORT SAID) (EG)
32,Cargo,450615000,2023,3,AL ISKANDARIYH (ALEXANDRIA) (EG)
33,Cargo,247315400,2023,3,MAPUTO (MZ)
34,Cargo,431637000,2023,3,ZEIT BAY LPG TERMINAL (EG)
35,Cargo,352001841,2023,3,AS SUWAYS (EG)
36,Cargo,477856900,2023,3,BUR SAFAGA (EG)
37,Cargo,538007330,2023,3,AL KHAIR OIL TERMINAL (SD)
38,Cargo,256604000,2023,3,EL ISMAILIYA (EG)
39,Tanker,636021228,2023,3,AS SUWAYS (EG)
40,Cargo,538009095,2023,3,AS SUWAYS (EG)
41,Cargo,636015345,2023,3,DAMIETTA (EG)
42,Tanker,209997000,2023,3,BUR SAID (PORT SAID) (EG)
43,Cargo,511100425,2023,3,EL MAADIYA (EG)
44,Cargo,563115400,2023,3,DORALEH (DJ)
45,Cargo,249949000,2023,3,EL ISMAILIYA (EG)
46,Tanker,636017125,2023,3,AS SUWAYS (EG)
47,Tanker,311001043,2023,3,BUR SAID (PORT SAID) (EG)
48,Cargo,636014199,2023,3,DAMIETTA (EG)
49,Cargo,219620000,2023,3,AIN SUKHNA TERMINAL (EG)
50,Cargo,259093000,2023,3,BUR SAID (PORT SAID) (EG)
51,Cargo,371715000,2023,3,BUR SAID (PORT SAID) (EG)
52,Cargo,538009603,2023,3,BUR SAID (PORT SAID) (EG)
53,Cargo,538007438,2023,3,AS SUWAYS (EG)
54,Cargo,636019352,2023,3,AS SUWAYS (EG)
55,Cargo,538005566,2023,3,BUR SAID (PORT SAID) (EG)
56,Cargo,305969000,2023,3,EL-ADABIYA (EG)
57,Cargo,374742000,2023,3,EL MAADIYA (EG)
58,Cargo,636021229,2023,3,MOMBASA (KE)
59,Tanker,215371000,2023,3,BUR SAID (PORT SAID) (EG)
60,Cargo,356005000,2023,3,AS SUWAYS (EG)
61,Cargo,477046800,2023,3,BUR SAID (PORT SAID) (EG)
62,Tanker,538008914,2023,3,BUR SAID (PORT SAID) (EG)
63,Cargo,312629000,2023,3,EL MAADIYA (EG)
64,Cargo,255806100,2023,3,MOMBASA (KE)
65,Tanker,636016933,2023,3,EL ISMAILIYA (EG)
66,Cargo,314725000,2023,3,EL MAADIYA (EG)
67,Cargo,511826000,2023,3,AS SUWAYS (EG)
68,Cargo,311025400,2023,3,AS SUWAYS (EG)
69,Tanker,374558000,2023,3,DAMIETTA (EG)
70,Cargo,247285400,2023,3,DAMIETTA (EG)
71,Tanker,255806154,2023,3,AL ISKANDARIYH (ALEXANDRIA) (EG)
72,Tanker,566305000,2023,3,AS SUWAYS (EG)
73,Cargo,671224000,2023,3,BESHAYER OIL TERMINAL (SD)
74,Tanker,477936300,2023,3,BEIRA (MZ)
75,Cargo,538008002,2023,3,AS SUWAYS (EG)
76,Cargo,636020585,2023,3,AS SUWAYS (EG)
77,Cargo,538007330,2023,3,AS SUWAYS (EG)
78,Tanker,538009321,2023,3,AS SUWAYS (EG)
79,Cargo,636018564,2023,3,BUR SAID (PORT SAID) (EG)
80,Cargo,542654110,2023,3,DAMIETTA (EG)
81,Cargo,538007325,2023,3,AL KHAIR OIL TERMINAL (SD)
82,Cargo,636014788,2023,3,AS SUWAYS (EG)
83,Cargo,677079200,2023,3,AL KHAIR OIL TERMINAL (SD)
84,Cargo,636021306,2023,3,AS SUWAYS (EG)
85,Cargo,357591000,2023,3,TANGA (TZ)
86,Cargo,636022026,2023,3,EL MAADIYA (EG)
87,Cargo,563131600,2023,3,BUR SAID (PORT SAID) (EG)
88,Tanker,636021904,2023,3,BUR SAID (PORT SAID) (EG)
89,Cargo,636015666,2023,3,AS SUWAYS (EG)
90,Cargo,255806121,2023,3,BUR SAID (PORT SAID) (EG)
91,Cargo,352978134,2023,3,DAMIETTA (EG)
92,Cargo,352001318,2023,3,BUR SAID (PORT SAID) (EG)
93,Tanker,538006488,2023,3,MJIMWEMA TERMINAL (TZ)
94,Tanker,636020839,2023,3,AS SUWAYS (EG)
95,Tanker,636014251,2023,3,AS SUWAYS (EG)
96,Cargo,563168800,2023,3,AS SUWAYS (EG)
97,Tanker,273434350,2023,3,DORALEH (DJ)
98,Tanker,622120925,2023,3,AIN SUKHNA TERMINAL (EG)
99,Tanker,229651000,2023,3,AS SUWAYS (EG)
100,Tanker,710033290,2023,3,BUR SAID (PORT SAID) (EG)
101,Cargo,563307000,2023,3,BUR SAID (PORT SAID) (EG)
102,Tanker,626025000,2023,3,MOMBASA (KE)
103,Tanker,235113083,2023,3,EL-ADABIYA (EG)
104,Tanker,538009476,2023,3,AS SUWAYS (EG)
105,Tanker,538005820,2023,3,BUR SAID (PORT SAID) (EG)
106,Tanker,538009014,2023,3,BUR SAID (PORT SAID) (EG)
107,Cargo,636093075,2023,3,AS SUWAYS (EG)
108,Tanker,566638000,2023,3,BUR SAID (PORT SAID) (EG)
109,Tanker,371748000,2023,3,AS SUWAYS (EG)
110,Cargo,622121427,2023,3,AL ISKANDARIYH (ALEXANDRIA) (EG)
111,Cargo,636022444,2023,3,BUR SAID (PORT SAID) (EG)
112,Cargo,220416000,2023,3,BUR SAID (PORT SAID) (EG)
113,Cargo,636020153,2023,3,DAMIETTA (EG)
114,Cargo,352002356,2023,3,AS SUWAYS (EG)
115,Tanker,636019054,2023,3,BUR SAID (PORT SAID) (EG)
116,Cargo,563042300,2023,3,BUR SAID (PORT SAID) (EG)
117,Tanker,636018646,2023,3,BUR SAID (PORT SAID) (EG)
118,Cargo,374194000,2023,3,EL ISMAILIYA (EG)
119,Cargo,636016204,2023,3,AS SUWAYS (EG)
120,Cargo,538004328,2023,3,EL ISMAILIYA (EG)
121,Cargo,477139600,2023,3,EL ISMAILIYA (EG)
122,Cargo,620766000,2023,3,EL MAADIYA (EG)
